id,text
19dc92dc99adbf1dd33e7ce4136cdea0cf0016cd6e6619864d55b4901aef9a59,"Ultimate frisbee allows engineer/autism-specturm uni student types to meet exchange students of the opposite sex and similar personality. This ensures a diverse gene-pool for the next generation of engineers and scientists. If this generation has produced facebook, and a camera app that makes colours nearly as bad as early slide film, imagine what their offspring will produce."
1a0f464aeb5449617bedb9240188ad13bb307e73e37c9423808221678c2fc165,Countries that have legally accessible inebriating substances have not fallen apart.
1a15ac5d04e379354c79d2f7d27ca43b4b3c4e59a9b4c97d618e22da7bd1e9aa,"There are better alternatives, such as public transport, bicycles, walking etc."
1a7b7c4c090f770381947254c990bb4be900fbe907ffb9e51ec131db972f14a1,money pays for prospecting and exploration which finds new resources
1a7f880f84f2cde14d94273304514d0d740b8a9ed515fcd019d9cf584dff2c34,A Christian church should not marry a non-believing couple.
1a9a95a3cc589046399b7bf8420655dcc36409953ca1d68bac27d85c273af7a9,"Political systems have already been influenced by new social technologies, albeit mostly during the election campaign."
1aa1e059d170529f1419094c4adfa9cd2845a5b2de5da5d4534c45146d11c8fe,Definitions of words may be legislated for legal purpose
1afebaeac6f3b4c9add61c30f1299b730d9c94b5eba787f504efcf6971caca5f,"All life in the universe will become extinct sooner or later anyway due to the heat death of the universe. The old cliché saying ""life is a journey, not a destination"" might be true, but it is a journey of suffering and horror that is completely unnecessary and no one would miss anything if it didn't exist, just like no one thinks that it is somehow sad that there is no life on Mars."
1b05a47fda2d7460663d6229954091e45725f0f7c4fb20cfaf81a8b514c07ffe,The church activity is lead by unproven facts.
1b23a80311fff4ad649bc8b5348a6d4df99ba259aa5bfa8016fd31e3f3aa9727,If either lover is not an adult they cannot marry.
1b33ac606eb8ad6673ac69542844584c5848714e2857ac8d8585e807337a056d,A tax on breathing should be avoided
1b929a0b8c7efa62bd62ba85dfa8055598a247cdb8f84bc318b7d2286febfdf2,"People unable to function in society are a burden on the rest of us in terms of welfare, medical care and risk of injury."
1ba79c6efcdae2d25a3a2e28f68d9f194ddce99c043fbaa9a66e155fd698435c,Carbon emissions should be taxed in Australia.
1bb1b7ff0d3ebab0bf199d331c127a86239cc9fc6f511c27ab63e844ef03f2f9,Democratic government is controlled by society.
1bc5fb48b7faccedff0e0caac8e5cc62c71a2435fd286c725375992dc6b7ba71,People who die early end up costing our society less in the long run.
1bdf234668ee3a27014acb7cd408c5d9013cc8651d758982275aad94666c92e1,"The interests of ""society"" are superior to those of the constituent individuals. Groups do not have rights. Only individuals have rights. Groups do not gain rights beyond those of the individuals in that group."
1be7dabbd55ad3674c81110b0241b7bccdef4ea6a7355db730051d911eddc3c5,"A position as a senior academic in theoretical mathematics requires much more onerous qualifications and quality standards than a software developer, but is paid far less."
1bf83aafaf171ec55d7d62d0c190cae4517c63decdc7cbf1246362f8a1655e79,Real costs for the disposal of nuclear waste are expensive.
1bf9f38f15ddb860b0f1109c3b7a9b9c0be6680786cd81d3103abe502aac6303,Natural pesticides are more harmful than synthetic pesticides
1c0f123e046d947db2d9d96fb7b780ae41d90f58ad0811b2847ffd7a6bc277f1,It is good for there to be more goods produced and consumed.
1c3b4827854b0c6f2eb9ea842acd46d3c2761cb2360822fad203a24839b00586,Something that is currently legal is good.
1c5b39ad9c54f64b23714ab2a477b335d55d26203eec686fb2fe7f4be0c26e31,Wikipedia is a good source for the definition of the word marriage
1c8d3523f3042d674f8a46dc8630069c50e2b24260cc826bd5023bf57ed1e4a0,European Union cannot dissapear because it could have negative consequences for the countries involved.
1c953da9c224b59cdce0ba03ec0e0d85916c7c4112d78d118ffff8323224cacf,Homosexual female relationships are twice as more capable of protecting motherS and children as heterosexual ones.
1cb57639b0ea8088a6ee01664d261fc4456fa230bd131139aaf7f4d15b8a9efb,"Some drugs render a person incapable of functioning in society, or liable to cause accidents."
1cd3afacb8c846b568fa4d2e7b6c876eb111ecd7780f05c29e20c9acf30c7657,"A fridge costs ~ $120/yr in electricity, the food that it keeps cold costs ~ $120/week. Is it worth adding 2% to the cost of the food to have it not go rotten and rancid? Cheap at twice the price. Electricity is not expensive."
1cf5ff96fc8dd90293708832ea6361026af3d19539d21f6333184c57ba422491,"A generalist will find it easier to move between languages, so he/she isn't applying the wrong tool to solve the problem."
1d328c3cdbb69ae92701cc019b80abecc9008f09cf1b846a0c510e5a593fb38c,money can be invested in startups
1d6b2b36e8da8dfbe6d921fb3f150c6ee97c7bc81a73aa82814e59e74cc14ebd,People that suffer from nut allergies will become ill if they consume nuts.
1d7c5cb7408678069aeb11a07f8ab360038c74cf5e8504ea9ceb6857f42ce187,Efforts to gain equal rights for incestuous couples do not justify changing the meanings of words
1d91f5183f2f73a9082df5cc5a8b7f3f85509b886d712e14dd8c77e4d046dce1,"Established parties will be forced to articulate, justify and defend their policy arguments on Reasonwell."
1d9985da0270fbd8b79578d14077d53fec7f9c849ebd0ba713021f3782f143a5,Cheese contains lots of fat and salt.
1d9f4d0dca7c7103305f2dd456c990e5336abca48cd37c8e657dfc65c84ee65b,Nuclear power generates less greenhouse gas than the technologies it would replace in Australia.
1df055d1f389298834ee19f10f38cf22e19a63e2df53069638ec11e23c2e8bf8,Obesity as a disease in cannot function as a force for Natural Selection in society. An individual will survive long enough to reproduce.
1e52a5c18f51f51deff2713215ca36f8e4b09578e3ded249289a33bd76130b7c,money is used to capitalize businesses
1ea53e821a0656595ed180f5535cc0e6aa9744bbf436f230d08972ea9b4513bc,Drinking more than two standard drinks a day is “risky drinking”.
1ea5d7e899e55e215d67d9fa59101173371a9d4f2b10f9ad1234394c7fb6dca9,"If possible, you should try to save someone's life."
1edb5e68813a2e269eb0c9ee40862bcd7eb3181c18f3ca63dc73a5bf0b4bfb74,No sports other than ultimate frisbee are banned
1ee8cf6ad8e9ca426dec105f49058c5fc107e1f797435cddf5aaee2cc020ece8,Carbon tax can be modified to exclude breathing and other life processes.
1f7667c7af92c08db975b078bfd600f30187db4a45e259e78444addd7c36ed58,Homosexuality was declassified as a mental illness by the psychiatric community over 20 years ago. (http://www.euro.who.int/en/what-we-do/health-topics/communicable-diseases/hivaids/news/news/2011/5/stop-discrimination-against-homosexual-men-and-women)
1f812ba8c52285d8e29c6ac138803891116fe30dcfec29b7e817502291cf3573,It would take considerably less time to end this regulation
1fcd894f5315db16167bfa96128822090310fd7cf711f6ce9d3db855dcc2d33f,A carbon tax will remove money from the productive economy
1fe6664d1f670afa0c5814b5dad949a0984f980225e2a402aa5db0c946780005,It's not fair that a couple working alternating 6-month contract positions earns $75k are taxed much less than if they take alternating 12 month contracts where one of them will be taxed on $150k each year.
200fc283af9824c55990c2a2440c7d0c69b27257e2ab9852eac3092fba2e382f,It is impossible to build new road infrastructure to keep ahead of road congestion caused by increasing numbers of motor vehicles.
2054b1e892116a55b250d7fc7331c85f6124e7aff4cd0dc85bc3c43ab1ce4ad6,"Ultimate frisbee can be played in places other than public playing fields, but this is not generally practical."
209f9a132761c6f91f365838a4ac8fbe82e7d9644d6118be874f10d854c44661,Married couples are not legally obligated to have children
20ba1c48f44ef123ceda22caecd0244a801c1610057a1ba8cab85c88f3544607,Globalization moves jobs to developing countries
20ca89937341bb670505de448b2514da71c59ca4d3254cec14452a19c4a009b3,Incestuousness is an inherent neurosis
20e456f2406c0deb30634a4b6cd6da4bf4c158454c38e11d8fc1ceebe06e1002,Unmarried individuals (and couples) are legally permitted to adopt children.
20e574c994397192b054fc70cb9be8214e1420803720d99c09cd1423a2b97543,http://www.economist.com/blogs/graphicdetail/2013/01/daily-chart
20f0bf02eae27ee01ea017ab41155f40dadc18006623be79cf71d30d50a22cb2,Canada is too much like America
21015d866451b4246e831373b143317d8d656da8e869c1176da48e28594a6597,Junk food advertising should be banned during children’s television viewing times.
21134467bdec06e6810b8a07b0fe5803eb13bef7393b644f38cfdf141bbc5ddb,Fabric pads inside helmets are impossible to clean completely
21163cf7e9fc3d0569c8f119944c0a3cf479088743b4538e06dec6172a0171ae,Taxes divert resources away from being invested in the economy towards the government
212259414db794ed1f883650cf4f406a6d77df6d363888555b1c1674aaa05afa,"This creates peverse incentives. If the income is combined: I earn $75k, and my friend earns $75k. If we form a couple, we are worse off, because we get taxed as a unit that earns $150k. If the income is divided in two, it creates an incentive for sham partnerships, where high income earners associate with low-income earners to reduce their taxable income."
2173af13d44b5b7a205d9e342d8bed17a1e9782244577aa5ffa54286788b4efc,The government should not always define desirable behavior of its citizens
2176590993763d14dcf3a79e6ed983b6ef8913ebbad7970d419d909b29771d3d,Government is the ultimate authority.
219230db82e3993dc4cc4dc468de4f0cadf5a5083f3fc12803dfafe5938bebd3,People act irrationally often.
219bda698e4bc9d2b07a6e5deda08f4731f6d8d2aa8f6bc554b9eb3dda361338,Healthy eating is a lifetime habit.
222dc7f3682284d20ac3912ad3da68630fc0cb66ed287c954593270654ae75ee,Incestuous marriage should be legalised
22398f841478947ca273a6e103dd5d129e58a4a9b91635f512140c36fff6a734,Unconditional basic income could replace our current welfare system and would be more efficient.
223d3e92ff105e8a6d79c3ff8d55f1d48a39fa74d42ed3d0c23e100851e63adc,Countries where Marijuana is illegal have other legal substances that inebriate the user on consumption.
225ef869a41e11f971c15ef2f32968b62c8630b881f26e6c2f11bcfa93562642,"Gender is a state of identity that is composed of several things, one of which is the sexual attraction or orientation of the subject."
228a5ec4d42b0d980e4ebcdac285b33a0320fb7506be342df8ce95805e2b0b2b,Today's democratic systems have implementations that are determined by practical considerations that are no longer relevant in light of contemporary technology.
2290cfc75dba351df14d9b3f3c38d76ae56c7f359c365b67c7d5fe17abc4a21c,Diminished Energy Returned on Energy Invested leads to economic contraction.
229cc882ae55362ca21dd9cb201aecdd1303a0e4033b93c5eee32adc7f721d25,aMap does not facilitate collaborative argument mapping.
22e92e3d0b43b9579b24b434fb42a5f861534526756c9c86f52847f42cd3040d,"Some activities that are illegal: Suicide, self-amputation, consumption of *some* drugs. Whether we approve of this or not, this invalidates the claim that all humans have an inalienable right to do what they want with their body."
2313ff30b03b3c5bf5156e1036d74895c0ba84e6c0205e86eda35c075b067166,Children are exposed to advertising on mobile phones.
231f3266093907616eccf0d594f0ce1ea5c7f24fc864726c87312b7eb130ae27,"Consequences of drug abuse can impose a burden on others' prosperity via welfare and health care costs, and a risk to life and limb from drug-caused accidents and violence."
2324a2b5deaac146647a73c2c76f98e2cb5c573bbebfa2ae4073925dd5b54d6f,Distinction is discrimination.
232b6fc1e7c8bf8db31348de737e7a8df0dc2f4fc08c88fcd56b07cc01d3b7bf,"The most popular passwords are 'password', '123456' and '12345678'."
2342604af728c1d81f3a11c067f875d3ac643c09410f4b7e11a477d664a98ec2,A democracy that votes on arguments is less able than a representative democracy to reach solutions that are optimal across the full range of issues faced by government.
23495241b4663a826899f5769ea7ee8bcb0eb2b4a0fe1440bf37cb30baf871ac,"A refusal to legalise same-sex marriage provides succour and support to those who believe that the state can and should legislate personal relationships. The idea that the state can and should say who I can or cannot love is, in general, an abomination."
234d94a1a3e08c78a34ca42f6688112dc73ca7a014303918b517f12b44e22596,Factoring in the full (social) costs prevents carbon emitters from externalizing these costs.
23b008179994c23c2c2331f9edf0f2e4c2a08b12567bff079f7d370784d758f8,U.S. should stop all direct and indirect aid to Israel
23baa6e3217e1cfff3e61712a65ed2043857cd05774fe291caf8d5be84018c77,"n,n,mnm,n,mn,mn,n,m,,,,,,,,mmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmsdfmsdmflksdmflskdmfslkdmflsdkfmlskdfmsldkfmsldkfmsldkfmsldkfmsdlkfmsdlkfmsldkmflsdkfmsldkmflsdkmflsdkfmlklkfewfmffffffffffffffffffffffffffffffffffffffffffffffffeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeewwwwwwwwwwwwwwwwwwwwwwwwww"
23be1f7d5468f94eb7c0d11810d4adaa4f777be41ddf266742db5499e3e5c337,It is common to marry for the legal benefits not for the purpose of conception.
23c0b32321a4da1b244e3746c5ddf8d98af2a28252d197f0851d5bff2953a9c8,Heavy truck traffic on highways is a major contributor to road fatalities.
23fa81ce94fe1545dd569b18e95f3e9820a96e01477cb510b1e668b9e22c0ed9,Rail freight uses about one-third of the diesel that trucks use.
23fae980929ef160192288fbb701d7264a3e2ee9f59c78a3160d9f1398c09bc9,The European Central Bank is independent.
23fec77446c53155203512f955921681b5477a6da75cc6b934e416b3b8e76506,Test this is a test to test autocomplete
241971554b81d1c7f18ebe22f244ff260bf4304614dacb70f5f5ed676f5eb502,Access to technology will never be sufficiently equitable across society for it to drive participation in democracy.
2443c036158a00725bafaed2dff99b68f658ed656313a61272a82fa59b229978,"Deaths per terawatt-hour is a broad-brush, imperfect but reasonably effective means of comparing safety of electricity generation technologies."
246fe570fa156913646690319ff2e97628c007df0e629670fa126c9006319022,"Repudiation does not matter, if you failed to keep your password secret, you are responsible for whatever damage is done due to your carelessness."
2476d21408c58156a0db972b710e9aa9a4a5010e62b3973ab9b469df38fb3ee8,"It is much more likely that a bystander will be hit by frisbee than an arrow. However the arrow can kill instantly and the frisbee will give you a temporary minor injury at worst. So archery in public places clearly poses an unacceptable risk, but ultimate frisbee's risk is not clearly unacceptable."
